M,N,K,regime,pm_tflops,auto_tflops,rb_tflops,pm_vs_auto,pm_vs_rb,pm_ms,auto_ms,rb_ms
32768,10240,8192,VERY_LARGE-llama3_fp8,1225.6037275845383,1079.0533938557035,1293.9476998618613,1.1358137924993472,0.9471818124607206,4.485591888427734,5.094797134399414,4.248671054840088
16384,28672,8192,VERY_LARGE-llama3_fp8,1128.50966415958,1010.0374891028644,1263.6560448627545,1.1172948294839482,0.8930512925153992,6.820128917694092,7.6200947761535645,6.090724945068359
16384,8192,28672,VERY_LARGE-llama3_fp8,1281.1486534836256,1060.1449627564973,1298.6847700374792,1.2084655386679324,0.9864970184001253,6.00756311416626,7.259932994842529,5.926443099975586
16384,18432,16384,VERY_LARGE-llama3_fp8,1154.8601298114238,1004.5003305446029,1274.02204188077,1.1496861620595997,0.9064679352851431,8.568660736083984,9.85127067565918,7.767216205596924
8192,53248,16384,VERY_LARGE-llama3_fp8,1151.6058392280613,1013.6635485866963,1275.4807853330922,1.1360829151188199,0.9028798022443898,12.411930084228516,14.100981712341309,11.206480979919434
8192,16384,53248,VERY_LARGE-llama3_fp8,1217.9855427721716,1049.7333611914848,1296.363418862097,1.1602808749354354,0.9395401976409341,11.735485076904297,13.616458892822266,11.025959968566895
32768,28672,8192,VERY_LARGE-llama3_fp8,1127.3261285218232,977.2124871397392,1264.299717279189,1.1536141252364267,0.8916605082755716,13.65457820892334,15.752114295959473,12.175248146057129
32768,8192,28672,VERY_LARGE-llama3_fp8,1280.3430766573217,1061.539973364059,1296.1172826302882,1.2061185718705134,0.9878296461405446,12.022686004638672,14.500784873962402,11.876365661621094
32768,16384,16384,VERY_LARGE-llama3_fp8,1165.725616201653,1030.6582522755616,1285.961808747391,1.1310496118649223,0.9065009615932097,15.09118938446045,17.068883895874023,13.680177688598633
32768,18432,16384,VERY_LARGE-llama3_fp8,1154.388475828853,1011.9539571499579,1272.8651427303955,1.140751975593874,0.9069212731779261,17.144323348999023,19.55742073059082,15.548551559448242
16384,53248,16384,VERY_LARGE-llama3_fp8,1150.9567329286044,1012.5203678051464,1279.215717124718,1.1367245237975294,0.8997362348827295,24.837860107421875,28.23380470275879,22.347522735595703
16384,16384,53248,VERY_LARGE-llama3_fp8,1211.5372616430975,1044.6346742718292,1295.0948225246755,1.159771249683636,0.9354815111385515,23.59589195251465,27.36583709716797,22.07352066040039
4096,28672,4096,VERY_LARGE-llama3_mlp,1118.161304017519,1005.1672342054546,1217.6824680559787,1.11241320445685,0.9182700197717845,0.8604059815406799,0.9571269750595093,0.7900850176811218
8192,28672,4096,VERY_LARGE-llama3_mlp,1127.6500612694688,1009.7245979450347,1222.601771332593,1.1167897301545717,0.9223363549035021,1.7063319683074951,1.9056140184402466,1.5738120079040527
16384,28672,4096,VERY_LARGE-llama3_mlp,1120.8314594477386,999.2894584621445,1224.7656449572148,1.1216284230323423,0.915139532254673,3.433424949645996,3.851027011871338,3.1420629024505615
32768,28672,4096,VERY_LARGE-llama3_mlp,1118.2845574976002,1004.3906386370531,1228.3938470870391,1.1133960378355376,0.9103632032588348,6.882489204406738,7.662936210632324,6.265564918518066
8192,57344,8192,VERY_LARGE-llama3_mlp,1124.670661265659,1020.2344729800775,1258.0134305697857,1.102364888710853,0.8940052895590054,6.843409061431885,7.543933868408203,6.118043899536133
16384,57344,8192,VERY_LARGE-llama3_mlp,1126.148372753828,1019.985613855248,1260.3412932765918,1.104082604162735,0.8935265223486459,13.668858528137207,15.091548919677734,12.21348762512207
4096,32768,5120,VERY_LARGE-llama4_maverick,1108.692437209258,978.9308401588736,1228.3092292115518,1.132554407039955,0.9026167115270514,1.2396490573883057,1.4039700031280518,1.1189279556274414
32768,5120,5120,VERY_LARGE-llama4_maverick,1227.7561910672548,1015.3035280922412,1265.5986649811582,1.2092503936967627,0.9700991515233095,1.3992899656295776,1.692091941833496,1.357450008392334
32768,7168,5120,VERY_LARGE-llama4_maverick,1221.0444833971926,1020.4345767063911,1273.4904902629853,1.1965926197231582,0.9588171193528409,1.9697740077972412,2.3570170402526855,1.888653039932251
8192,32768,5120,VERY_LARGE-llama4_maverick,1111.9940091047424,1002.699039619264,1231.6775539278574,1.1090007720830959,0.9028288333732798,2.4719369411468506,2.741379976272583,2.231735944747925
32768,5120,8192,VERY_LARGE-llama4_maverick,1255.966934998738,1050.5400714077348,1291.636988108453,1.1955440531799315,0.9723838404767642,2.1885759830474854,2.6165390014648438,2.128135919570923
16384,32768,5120,VERY_LARGE-llama4_maverick,1109.83867700422,1000.4582676426704,1232.9924010272787,1.109330306819571,0.9001180186346226,4.953474998474121,5.495039939880371,4.458712100982666
32768,5120,16384,VERY_LARGE-llama4_maverick,1229.3966126557425,1039.5193041931157,1272.5266678787732,1.182658761310846,0.9661067572792592,4.471753120422363,5.288558006286621,4.320190906524658
32768,16384,5120,VERY_LARGE-llama4_maverick,1184.5240130120008,1051.383894699467,1275.5733690018628,1.1266332107461008,0.9286208396925781,4.641153812408447,5.228878021240234,4.309872150421143
32768,32768,5120,VERY_LARGE-llama4_maverick,1121.2834820068888,898.939463499206,1234.9643877649937,1.247340368885562,0.9079480292028164,9.805830955505371,12.231208801269531,8.90318489074707
32768,4096,8192,VERY_LARGE-qwen3_235b_a22b,1271.7203763157083,1040.0538236143898,1294.783031776464,1.2227447728582277,0.9821880153703333,1.7291719913482666,2.1143360137939453,1.6983720064163208
32768,9216,4096,VERY_LARGE-qwen3_235b_a22b,1174.9289685694582,1029.4979674004464,1257.3613621653417,1.1412640002934975,0.9344401728283395,2.1055750846862793,2.403017044067383,1.9675339460372925
